B cells,naive B cells,non-switched memory B cells,class-switched memory B cells,T cells,CD4 T cells,Th cells,naive Th cells,CM Th cells,EM Th cells,TEMRA Th cells,CD8 T cells,naive CD8 T cells,CM CD8 T cells,EM CD8 T cells,TEMRA CD8 T cells,Treg cells,naive Treg cells,activated Treg cells,neutrophils,eosinophils,platelets,CD56+ NKT,CD16+ NKT,basophils,CD56++ NK,CD16+CD56+ NK,CD14+ monocytes,CD14+CD16+ monocytes,CD16+ monocytes,pDC,mDC,target
0.001895991,0.002390915,0.004032258,0.000843882,0.000424554,0.000600992,0.000619858,0,0.000814443,0.000620347,0.001538462,0.000265569,0,0.00170068,0.000292997,0.000222173,0.000503525,0,0.000586854,0.022746536,0.185326954,0.018645235,0.00155159,0.000186776,0.000931966,0.076923077,0.000849618,0.178338762,0.363013699,0.110034602,0.005617978,0.035825545,Rat IgG2a k isotype control
0.002303617,0.002095338,0.001669449,0.002760524,0.00092232,0.000926262,0.000861014,0.000923361,0.001150387,0.000358744,0.000657895,0.000921517,0.000302847,0.002262443,0.000964088,0.000812216,0.000400802,0,0.000478698,0.038600981,0.161406312,0.026266281,0.009661836,0.001772421,0.007035176,0.041666667,0.002561913,0.169859515,0.283018868,0.046113307,0.007633588,0.010676157,Rat IgG2b k isotype control
0.004276827,0.003143242,0.006289308,0.003839824,0.001029738,0.00118415,0.000813035,0,0.000765843,0.001677852,0.001701645,0.000810761,0.000504881,5.00E-04,0.00181221,0.000108637,0.003904071,0.002808989,0.004262877,0.009640006,0.007307271,0.000729192,0.018072289,0.021559468,0.002673797,0.016129032,0.001310044,0.013556985,0.068965517,0.065919578,0,0.035958904,Rat IgM k isotype control
0.005320328,0.007633588,0.008196721,0.000630517,0.000750889,0.000742758,0.000773586,0.000153257,0.00117801,0.000454236,0,0.000750691,0.001496757,0.001851852,0.000787298,0,0.000558503,0,0.00034965,0.007904417,0.057675997,0.00326004,0.015355086,0.003394305,0.006896552,0.210526316,0.002623524,0.171726755,0.438596491,0.06401249,0,0.195833333,S1P1 - EDG1
0.002081888,0.00143472,0.007968127,0.000738007,8.76E-05,9.94E-05,0.000111669,0.000340368,9.29E-05,0,0,4.29E-05,0,0.001221001,0,0,0,0,0,0.005066865,0.00944546,0.003302074,0.004135894,0.000166722,0.000866551,0.019607843,0.001374256,0.004982415,0.018867925,0.019972452,0,0.002373418,SSEA-3
0.001130369,0,0.005082592,0.000552792,0.000160224,0.000214638,0.000121058,0.000258799,6.07E-05,0.000167701,0,6.96E-05,0.000155569,0,9.80E-05,0,0.000258331,0,0.00033036,7.79E-05,0.005915215,0.001025641,0.002424242,0,0,0.052631579,0.001010101,0.001267427,0.048780488,0.008291874,0.007142857,0.001032525,SSEA-4
0.003121342,0.001836547,0.007653061,0.002176279,0.012386105,0.017272534,0.01694502,0.003725782,0.027118644,0.011033919,0.004397537,0.005922865,0.011681525,0.011925043,0.004859497,0.001471825,0.018231541,0.016096579,0.019277108,0.157274258,0.991266376,0.014433637,0.024163569,0.091813313,0.1,0.043478261,0.000548246,0.208563536,0.530612245,0.09039548,0.1,0.057142857,Siglec-8
0.0021449,0.002265006,0.007564297,0,0.002090764,0.001798444,0.001943385,0,0.000874444,0.006690998,0.000594177,0.000723435,0.000590667,0,0.001267588,0.000511182,0.000652742,0.001792115,0.000409836,0.003302084,0.078516229,0.004930966,0.004283966,0.002813981,0.000856898,0,0.000533333,0.069404419,0.157068063,0.036319613,0,0.006067961,TCR Va24-Ja18
0.001334223,0.000798085,0.004264392,0.000926784,0.023261545,0.008311641,0.007819016,0.007532957,0.00891049,0.006114338,0.002622378,0.040427705,0.041464112,0.03373494,0.07116041,0.007126782,0.012632437,0.019736842,0.010752688,0.002206506,0.03253012,0.001462939,0.097427477,0.023028057,0.012195122,0,0.000549753,0.05613577,0.071428571,0.021978022,0,0,TCR Va72
0,0,0,0,0.008901208,0.010729345,0.010502025,0.011421041,0.011212774,0.011382565,0.001614205,0.006960683,0.012401055,0.009811321,0.008341057,0.001002339,0.011331445,0.007025761,0.012370114,0.005079598,0.076628352,0.001647899,0.010638298,0.013392857,0.017241379,0.063829787,0,0.110423117,0.195652174,0.039629005,0.025641026,0.004975124,TCR Vb132
0.003365587,0.002472799,0.00511509,0.002920561,0.003211239,0.002402384,0.00224758,0.00213159,0.00201946,0.001694437,0.003558719,0.004381029,0.010544815,0.007134364,0.00237565,0.000951249,0.003522081,0.002453988,0.003896564,0.008748277,0.106299213,0.007596994,0.007369876,0.006080526,0.007751938,0.032258065,0.002048341,0.113425926,0.209302326,0.041867955,0.047619048,0.027027027,TCR Vb23
0.262835919,0.453340133,0.196335079,0.080227416,0.210530904,0.250543531,0.253764475,0.333926261,0.291387351,0.124650161,0.03322884,0.165338393,0.413812677,0.308741476,0.087696505,0.042211431,0.221737867,0.335777126,0.19100295,0.48917698,0.238372093,0.007009777,0.376966646,0.439298647,0.052941176,0.2,0.12777106,0.119350282,0.224137931,0.173503699,0.176470588,0.11372549,TCR Vb8
0.002964845,0.000507872,0,0.006516588,0.112341592,0.037768394,0.038787429,0.03199086,0.03745723,0.052,0.051767677,0.219125533,0.026866152,0.04379845,0.268422527,0.375898863,0.028022418,0.023284314,0.029871483,0.001227449,0.026992288,0.000864524,0.287380258,0.040419948,0,0.05,0,0.048122066,0.234042553,0.02173913,0,0.013392857,TCR Vb9
0.015441631,0.016865079,0.019083969,0.012636416,0.013880646,0.005185904,0.005207794,0.006084311,0.004984079,0.004370282,0.004747774,0.008997429,0.007516169,0.005395683,0.013871532,0.005840286,0.004943697,0.005714286,0.004518596,0.007331965,0.056397306,0.007026394,0.171609332,0.010425151,0.006410256,0.216666667,0.023533951,0.147317854,0.352941176,0.076814658,0.064516129,0.232,TCR Vd2
0.007209063,0.008015087,0.009873061,0.005861665,0.041401219,0.007296913,0.006980229,0.00462963,0.009108702,0.005188317,0.003647416,0.060869193,0.011226945,0.009688581,0.01811864,0.151025641,0.008489994,0.0109375,0.007307692,0.022929398,0.076717217,0.001312121,0.432664756,0.09057508,0.025316456,0.042553191,0.00323363,0.055833333,0.202898551,0.100208768,0.020833333,0.060377358,TCR Vg9
0.004974,0.002971768,0.003062787,0.008287293,0.366354658,0.490131092,0.476600574,0.537410072,0.525523013,0.363151757,0.242753623,0.225710073,0.279661017,0.349514563,0.24628821,0.138759967,0.59971831,0.537958115,0.618995233,0.009948492,0.013661202,0.00436605,0.187145558,0.26971552,0.040342298,0.1,0.007393715,0.01192053,0.125,0.031195841,0.018867925,0.007854688,TCR a-b
0.004383703,0.003539823,0.00681431,0.003076923,0.012926818,0.000619113,0.000451875,0.000485555,0.000433557,0.000226912,0.000794913,0.015796241,0.000918274,0.002453988,0.004681648,0.043227092,0.00166113,0,0.002040816,0.002600555,0.052120141,0.002459968,0.085898025,0.013109244,0,0.016666667,0.000769527,0.082984658,0.296296296,0.027777778,0.044444444,0.003571429,TCR g-d
0.000973473,0.000563698,0.00304414,0.000699301,0.000130804,0.000208052,0.000195137,0.000172087,0.000227462,0,0.000657895,4.41E-05,0.000202552,0,0,0,0.000333,0,0.000421053,0.055504112,0.141732283,0.10299781,0.093537415,0.138621795,0.343283582,0.027777778,0.049039099,0.199485199,0.255319149,0.110074627,0.12962963,0.156682028,TGF-b1
0.191274198,0.381309686,0.088768116,0.018003273,0.036023863,0.03963985,0.038764119,0.04305582,0.051304732,0.01047503,0.012372635,0.032320778,0.111161218,0.049429658,0.009743136,0.003767792,0.043058649,0.07254902,0.036329762,0.266317452,0.244465833,0.130959602,0.052924791,0.113032341,0.282868526,0.094339623,0.036549708,0.232535885,0.314285714,0.206695779,0.285714286,0.173633441,TLT-2
0.094990548,0.088300221,0.223101266,0.053763441,0.000781946,0.00088055,0.000890403,0.000506073,0.000697512,0.000863371,0.003337784,0.000558996,0.000396118,0,0.000512426,0.00076036,0.000297,0,0.000378072,0.321769618,0.291939838,0.071314324,0.105943152,0.110343184,0.236467236,0.212765957,0.073260073,0.37966489,0.672566372,0.269109286,0.293103448,0.435530086,TNAP
0.000921659,0.000873362,0.002280502,0.000505817,0.000544834,0.000580169,0.000565224,0.000645328,0.000569411,0.00018797,0.001041124,0.000552505,0.000441436,0,0.000786605,0.000516689,0.000755477,0,0.000974659,0.000664452,0.008277619,0.001346754,0.001858736,0.001202726,0,0.048780488,0.000901307,0.00806846,0.00625,0.023919753,0.011627907,0.003826531,TNF-a
0.001869159,0.001477833,0.005244755,0.000718907,8.42E-05,6.25E-05,3.51E-05,0,7.91E-05,0,0,8.16E-05,0.000198413,0,0.000107654,0,0.000314169,0,0.000400641,0.000266717,0.003476612,0.001656032,0.003940887,0,0,0,0,0.001265823,0,0.014104372,0.006451613,0.002284844,TRA-1-60
0.000827986,0,0.00140647,0.001880878,6.17E-05,8.57E-05,6.42E-05,0.000139665,0,0.000162522,0,3.68E-05,0.000169119,0,0,0,0.000277008,0.001342282,0,0.000165047,0.002948983,0.000666642,0.000757576,0.000137155,0.00085034,0.024390244,0,0.001204094,0,0.011960133,0,0,TRA-1-81
0.995659513,0.993292342,0.998461538,0.997879859,0.950939887,0.956510209,0.956751783,0.898583754,0.979515561,0.959815715,0.982209044,0.949801738,0.93255728,0.942157374,0.95210329,0.963064637,0.955367561,0.861660079,0.982489532,0.996752988,0.982718356,0.90181288,0.98425656,0.980720607,0.997014925,0.977777778,0.993472585,0.997983871,1,0.99796748,1,0.99463807,TRA-1-85
0.160871965,0.158206987,0.322970639,0.103100775,0.00155011,0.001646121,0.001745273,0.000904159,0.002011139,0.001665741,0.002989537,0.001290816,0.000421941,0.003084516,0.001504438,0.001424907,0.000998004,0.003656307,0.00041511,0.579196386,0.137288136,0.023058406,0.00418629,0.005830904,0.021276596,0,0.004235493,0.229186155,0.333333333,0.05126183,0.024390244,0.021459227,TRA-2-49
0.194650107,0.244632768,0.313390313,0.090659341,0.116631164,0.13503743,0.134437013,0.124490436,0.171696493,0.047359357,0.007142857,0.093469092,0.278975978,0.147700882,0.027275379,0.005259107,0.135960334,0.180985109,0.121799308,0.624122693,0.252669039,0.017199643,0.033284386,0.376867101,0.080882353,0.029850746,0.015291751,0.164086687,0.26984127,0.134601317,0.081081081,0.068441065,TRA-2-54
0.020626632,0.032796318,0.015655577,0.006410256,0.035725999,0.042301795,0.039546869,0.034627004,0.057156353,0.018274347,0.013149244,0.032256071,0.098350451,0.080428954,0.014180025,0.005226131,0.063848145,0.073394495,0.060207991,0.315426862,0.263203463,0.012287793,0.040717402,0.25233489,0.031413613,0.079365079,0.004686373,0.160714286,0.391891892,0.175048988,0.137254902,0.061068702,TSLPR
0.003338898,0.000674764,0.007352941,0.004597701,0.00062654,0.000538503,0.000349987,0,0.000415455,0,0.001579779,0.000507074,0.00024426,0.000692042,0.000863061,0.000156446,0.002116402,0.001964637,0.002195872,0.003346127,0.05952381,0.001492259,0.000971817,0.002849627,0,0.126984127,0.141656158,0.412190083,0.728813559,0.158665582,0.2,0.294117647,Tim-3
0.003318019,0.002436054,0.007587253,0.002148997,0.003824092,0.001612319,0.001267711,0.000643501,0.001500682,0.001352448,0.001958225,0.005781603,0.00107778,0.00402617,0.014986178,0.001311132,0.00421306,0.00297619,0.004222649,0.069262216,0.211886305,0.078328104,0.022673595,0.012409706,0.070063694,0.048387097,0.011166253,0.223567393,0.232876712,0.048048048,0.02173913,0.037037037,VEGFR-3
